S_MW,W_MW,Baseload_MW,DailyAvgProd_MW,DailyErrorPct
195.0,190.0,1050010.3715229095,258051.946130137,-0.7542386693229852
195.0,195.0,1049973.2314053248,258137.3013553082,-0.754148683381378
195.0,200.0,1049936.0912877335,258222.65658047944,-0.754058691073499
200.0,0.0,1078410.615000003,261341.99751141557,-0.757660028678951
200.0,5.0,1078371.7572783493,261427.35273658673,-0.7575721443258208
200.0,10.0,1078332.8995566922,261512.707961758,-0.7574842536388651
200.0,15.0,1078294.0539744175,261598.06318692927,-0.75739635934862
200.0,20.0,1078255.3870272837,261683.41841210047,-0.7573084989321931
200.0,25.0,1078216.7200801498,261768.7736372717,-0.7572206322140757
200.0,30.0,1078178.053133017,261854.1288624429,-0.7571327591935898
200.0,35.0,1078139.5247540795,261939.48408761417,-0.7570449110959347
200.0,40.0,1078101.083648981,262024.8393127854,-0.7569570763940554
200.0,45.0,1078062.642543877,262110.1945379566,-0.756869235428229
200.0,50.0,1078024.201438773,262195.54976312787,-0.7567813881977867
200.0,55.0,1077985.8794704494,262280.90498829907,-0.756693561591788
200.0,60.0,1077947.6108328807,262366.2602134703,-0.7566057407829385
200.0,65.0,1077909.3421953153,262451.6154386415,-0.7565179137383469
200.0,70.0,1077871.0735577461,262536.97066381277,-0.7564300804573475
200.0,75.0,1077832.804920178,262622.3258889841,-0.7563422409392768
200.0,80.0,1077794.5362826074,262707.6811141552,-0.7562543951834704
200.0,85.0,1077756.2676450433,262793.03633932647,-0.7561665431892651
200.0,90.0,1077718.2988204584,262878.3915644978,-0.7560787528130375
200.0,95.0,1077680.4076995263,262963.746789669,-0.755990973844458
200.0,100.0,1077642.51657859,263049.1020148401,-0.7559031887030633
200.0,105.0,1077604.625457657,263134.4572400114,-0.7558153973882038
200.0,110.0,1077566.7343367217,263219.8124651827,-0.7557275998992273
200.0,115.0,1077528.9231776022,263305.1676903539,-0.7556398143690896
200.0,120.0,1077491.327369417,263390.5229155251,-0.7555520715340088
200.0,125.0,1077453.7315612328,263475.8781406964,-0.7554643225756719
200.0,130.0,1077416.1357530435,263561.2333658676,-0.7553765674934361
200.0,135.0,1077378.654607092,263646.5885910388,-0.7552888323305536
200.0,140.0,1077341.3276342773,263731.9438162101,-0.7552011260949801
200.0,145.0,1077304.1632476426,263817.2990413813,-0.7551134507397824
200.0,150.0,1077267.0231300527,263902.6542665525,-0.7550257748540652
200.0,155.0,1077229.883012467,263988.00949172373,-0.7549380929226706
200.0,160.0,1077192.7428948754,264073.364716895,-0.7548504049449708
200.0,165.0,1077155.6027772939,264158.71994206624,-0.7547627109203441
200.0,170.0,1077118.462659703,264244.07516723743,-0.7546750108481608
200.0,175.0,1077081.3225421184,264329.4303924087,-0.7545873047277984
200.0,180.0,1077044.1824245276,264414.7856175799,-0.7544995925586289
200.0,185.0,1077007.0423069387,264500.14084275113,-0.7544118743400281
200.0,190.0,1076969.902189354,264585.49606792233,-0.7543241500713707
200.0,195.0,1076932.762071764,264670.8512930936,-0.7542364197520286
200.0,200.0,1076895.6219541794,264756.2065182649,-0.7541486833813779
